Filename,Predicted Class,Correct,Confidence
08224.ppm,4,True,0.057616465
07117.ppm,12,True,0.060786817
00678.ppm,29,True,0.052522406
01566.ppm,25,True,0.060773782
11775.ppm,35,True,0.0605847
06209.ppm,3,False,0.060368445
05700.ppm,8,True,0.04718197
03371.ppm,12,True,0.060786787
05714.ppm,1,False,0.054181267
12268.ppm,16,True,0.060784828
03365.ppm,16,True,0.05875138
08230.ppm,10,True,0.06078036
07103.ppm,4,True,0.060786523
01572.ppm,20,True,0.060752064
11761.ppm,3,True,0.05601747
09648.ppm,6,True,0.060262877
11007.ppm,7,True,0.054618455
01214.ppm,30,True,0.057396017
09890.ppm,13,True,0.060780525
10319.ppm,42,True,0.04548725
08556.ppm,37,False,0.059621252
07665.ppm,13,True,0.060786776
03403.ppm,14,True,0.06078681
05072.ppm,5,False,0.03996066
06553.ppm,5,True,0.06024209
09660.ppm,2,True,0.060710803
07895.ppm,35,True,0.060786713
00122.ppm,2,False,0.056987274
10331.ppm,13,True,0.060786817
04344.ppm,2,True,0.059693873
02735.ppm,13,True,0.060786776
12526.ppm,3,True,0.04822257
12240.ppm,38,False,0.043292727
02053.ppm,3,True,0.04147343
04422.ppm,5,True,0.060431976
08218.ppm,15,True,0.0607793
10457.ppm,12,True,0.060786746
00644.ppm,2,True,0.05096928
11991.ppm,8,True,0.058463685
06235.ppm,14,True,0.060780194
11749.ppm,13,True,0.060786817
09106.ppm,11,True,0.060300376
10443.ppm,36,True,0.0607804
11985.ppm,5,False,0.034274366
00650.ppm,32,True,0.051954977
06221.ppm,5,True,0.055807035
09112.ppm,3,True,0.054808296
00888.ppm,12,True,0.060786776
12254.ppm,29,True,0.060653113
05728.ppm,13,True,0.060786817
02047.ppm,7,True,0.05976508
03359.ppm,16,True,0.060776994
04436.ppm,5,False,0.0470483
04350.ppm,33,True,0.060786817
02721.ppm,2,True,0.058394942
12532.ppm,13,True,0.060786817
06547.ppm,22,True,0.060556408
09674.ppm,17,True,0.060786817
07881.ppm,10,True,0.06075837
01228.ppm,11,True,0.05138062
00136.ppm,18,True,0.06078432
07659.ppm,8,True,0.037377227
10325.ppm,26,True,0.053933844
09847.ppm,10,True,0.04114123
08581.ppm,31,True,0.053217925
02912.ppm,26,True,0.04864548
00863.ppm,2,True,0.051252518
00877.ppm,5,True,0.044140875
02906.ppm,37,True,0.060786817
09853.ppm,3,True,0.029026093
08595.ppm,38,True,0.06078681
05099.ppm,7,True,0.0607375
04387.ppm,1,True,0.06077726
06590.ppm,11,True,0.060786787
07856.ppm,13,True,0.060786817
01599.ppm,4,True,0.060567398
10494.ppm,10,True,0.060606748
00687.ppm,25,True,0.06071669
11952.ppm,3,True,0.060616914
05927.ppm,21,False,0.04990021
12283.ppm,5,True,0.048699174
02090.ppm,38,False,0.04623184
05933.ppm,2,True,0.060777254
12297.ppm,31,True,0.060444992
02084.ppm,10,True,0.06077025
10480.ppm,31,False,0.05737124
11946.ppm,38,True,0.060786802
00693.ppm,13,True,0.060786817
06584.ppm,15,True,0.0607637
07842.ppm,5,True,0.05002632
04393.ppm,10,True,0.06005005
03173.ppm,2,False,0.037526798
05502.ppm,2,True,0.0532841
09338.ppm,7,True,0.051627606
11577.ppm,5,True,0.060034588
01764.ppm,23,True,0.060751423
07315.ppm,35,True,0.06053602
10669.ppm,25,True,0.06077047
08026.ppm,13,True,0.060775246
07473.ppm,3,True,0.058827702
08740.ppm,20,False,0.030629884
01002.ppm,12,True,0.060786776
08998.ppm,25,True,0.060786802
11211.ppm,14,True,0.060786817
05264.ppm,10,True,0.033449877
03615.ppm,4,True,0.0386123
05270.ppm,3,False,0.032045685
03601.ppm,14,True,0.060786564
07467.ppm,31,False,0.059616208
08754.ppm,38,True,0.060786784
00308.ppm,8,False,0.054641053
01016.ppm,15,True,0.06041181
06779.ppm,14,True,0.060537606
11205.ppm,15,True,0.060189765
11563.ppm,31,True,0.05977268
01770.ppm,5,False,0.049437266
07301.ppm,3,True,0.043112002
08032.ppm,4,False,0.033909094
04608.ppm,4,True,0.060744315
03167.ppm,12,True,0.059960812
02279.ppm,7,True,0.056048773
05516.ppm,35,True,0.05478774
09304.ppm,13,True,0.060786817
06037.ppm,13,True,0.06078228
01758.ppm,36,True,0.06078657
00446.ppm,31,True,0.05901192
10655.ppm,25,True,0.060774896
01980.ppm,10,True,0.06075778
07329.ppm,22,True,0.049724124
04620.ppm,31,False,0.031514294
02251.ppm,4,True,0.06077693
12042.ppm,9,True,0.060776353
05258.ppm,13,True,0.060783394
02537.ppm,10,True,0.0607003
03629.ppm,1,True,0.060754057
04146.ppm,15,True,0.060786746
10133.ppm,31,True,0.06009064
00320.ppm,8,True,0.055955578
06989.ppm,1,True,0.060770895
09462.ppm,41,True,0.044221137
06751.ppm,34,True,0.060786817
08768.ppm,15,True,0.060684282
10127.ppm,4,True,0.052404143
00334.ppm,10,True,0.060786817
11239.ppm,23,True,0.032148637
09476.ppm,4,False,0.048019834
06745.ppm,18,True,0.05894203
02523.ppm,13,True,0.060786817
04152.ppm,9,True,0.060779806
04634.ppm,20,False,0.047301378
02245.ppm,35,True,0.044016298
12056.ppm,2,False,0.036250815
09310.ppm,37,True,0.060786817
06023.ppm,4,True,0.05899872
10899.ppm,13,True,0.060786817
00452.ppm,2,True,0.06078681
01994.ppm,21,False,0.03686327
10641.ppm,2,False,0.049477104
10872.ppm,1,True,0.05705791
04807.ppm,25,True,0.060786817
08783.ppm,12,True,0.060767807
06976.ppm,38,True,0.060021102
09489.ppm,16,True,0.058784313
08797.ppm,38,True,0.060786817
06962.ppm,38,True,0.060786817
04813.ppm,5,True,0.036601853
10866.ppm,28,False,0.044223383
02292.ppm,10,True,0.060577966
12081.ppm,38,True,0.06070088
00485.ppm,10,True,0.060747657
10696.ppm,38,False,0.02628906
01943.ppm,10,True,0.05695297
11588.ppm,1,True,0.059885066
08967.ppm,2,True,0.058332894
06792.ppm,31,True,0.06062801
04185.ppm,3,False,0.041895818
03832.ppm,41,True,0.060535174
04191.ppm,21,True,0.056727804
03826.ppm,38,False,0.041356374
08973.ppm,11,True,0.059991077
06786.ppm,31,True,0.060234014
07498.ppm,37,True,0.060786642
00491.ppm,26,True,0.057443924
01957.ppm,8,False,0.054890644
10682.ppm,25,True,0.060786817
02286.ppm,10,True,0.060720198
12095.ppm,5,False,0.03731059
03198.ppm,2,False,0.02982154
05476.ppm,24,False,0.030142695
02319.ppm,7,True,0.060733758
03007.ppm,33,True,0.060437102
04768.ppm,25,True,0.060780164
07261.ppm,31,True,0.057091646
08152.ppm,7,True,0.060785007
01610.ppm,16,True,0.060786556
11403.ppm,18,True,0.06078614
06619.ppm,8,True,0.06065092
11365.ppm,9,True,0.05629676
01176.ppm,1,True,0.060786027
00268.ppm,2,True,0.056232285
07507.ppm,2,True,0.05268955
08634.ppm,1,True,0.0607533
03761.ppm,6,True,0.05683281
05310.ppm,13,True,0.060786817
03775.ppm,11,True,0.060440313
05304.ppm,17,True,0.0384943
11371.ppm,12,True,0.060680535
01162.ppm,13,True,0.0607181
07513.ppm,8,True,0.060456287
08620.ppm,10,False,0.036400538
07275.ppm,42,True,0.049167354
10709.ppm,13,False,0.05053799
08146.ppm,12,True,0.060786817
01604.ppm,7,True,0.038708504
09258.ppm,3,True,0.058092114
11417.ppm,5,False,0.050028935
05462.ppm,4,True,0.060711563
03013.ppm,3,True,0.03516147
10721.ppm,39,True,0.060786817
00532.ppm,23,True,0.04848743
09270.ppm,21,True,0.06050942
06143.ppm,11,True,0.05046888
12136.ppm,2,True,0.060755357
02325.ppm,15,True,0.060506035
04754.ppm,19,True,0.060196273
04032.ppm,21,True,0.057625275
02443.ppm,17,True,0.060786817
03985.ppm,1,True,0.060786746
11359.ppm,35,True,0.060786817
09516.ppm,1,True,0.057463292
06625.ppm,38,True,0.06078681
00254.ppm,34,True,0.060786817
08608.ppm,2,True,0.060786344
10047.ppm,5,True,0.060630646
09502.ppm,11,True,0.060786787
06631.ppm,1,True,0.06077717
00240.ppm,12,True,0.060721464
10053.ppm,28,True,0.06078681
04026.ppm,31,True,0.060782857
03749.ppm,31,True,0.06061845
02457.ppm,2,True,0.055691775
05338.ppm,38,False,0.040736992
03991.ppm,42,True,0.055911254
12122.ppm,15,False,0.02488298
04998.ppm,3,True,0.042682786
02331.ppm,38,True,0.060786817
04740.ppm,13,True,0.060786817
10735.ppm,41,False,0.05125974
07249.ppm,4,True,0.060724683
00526.ppm,3,True,0.05154882
01638.ppm,23,True,0.059468664
09264.ppm,14,True,0.060786642
06157.ppm,6,True,0.060739182
10906.ppm,38,True,0.06078666
08191.ppm,5,True,0.05527425
04973.ppm,10,True,0.060384396
06802.ppm,25,True,0.06078258
06816.ppm,26,True,0.06072908
04967.ppm,4,False,0.0361216
10912.ppm,2,False,0.057474874
08185.ppm,12,True,0.060786817
04797.ppm,17,True,0.060786817
05489.ppm,37,False,0.042601924
06180.ppm,6,True,0.06078311
01837.ppm,4,True,0.052412122
00297.ppm,28,True,0.06078681
10084.ppm,38,True,0.060786787
01189.ppm,12,True,0.035471704
08813.ppm,2,False,0.053860687
02480.ppm,6,True,0.060779434
03946.ppm,11,True,0.052744605
02494.ppm,1,False,0.04381202
03952.ppm,6,True,0.057897024
00283.ppm,26,True,0.048239704
10090.ppm,25,True,0.060786817
08807.ppm,11,True,0.06045159
06194.ppm,9,True,0.06053818
01823.ppm,35,True,0.05937935
04783.ppm,30,False,0.036963195
05112.ppm,14,True,0.060563207
03563.ppm,35,True,0.060786817
10279.ppm,9,True,0.058783457
08436.ppm,1,True,0.035323184
07705.ppm,2,False,0.036887363
01374.ppm,16,True,0.06078673
09728.ppm,4,True,0.04468604
11167.ppm,36,True,0.060785435
11601.ppm,4,True,0.060785536
01412.ppm,18,True,0.060255703
08350.ppm,9,True,0.06067664
07063.ppm,33,True,0.060783893
03205.ppm,13,True,0.060786817
05674.ppm,11,True,0.060727563
12308.ppm,2,True,0.059286915
03211.ppm,1,True,0.050433923
05660.ppm,31,True,0.060779292
11615.ppm,13,True,0.060786817
06369.ppm,25,True,0.052198574
01406.ppm,13,True,0.056911934
00718.ppm,1,True,0.060764063
08344.ppm,36,False,0.052142788
07077.ppm,42,True,0.060205758
08422.ppm,11,False,0.060758047
07711.ppm,7,True,0.060635358
01360.ppm,26,True,0.049445327
11173.ppm,31,False,0.04754979
05106.ppm,1,True,0.06033528
02669.ppm,18,True,0.053010233
03577.ppm,1,False,0.03179802
04218.ppm,26,True,0.049721207
07739.ppm,28,True,0.031090442
10245.ppm,25,True,0.059771776
00056.ppm,5,True,0.05432075
01348.ppm,7,True,0.060786106
06427.ppm,2,False,0.056754336
09714.ppm,38,True,0.060786817
12452.ppm,35,True,0.060786776
02641.ppm,11,True,0.06078572
02899.ppm,12,True,0.060786817
04230.ppm,9,True,0.06065081
04556.ppm,9,True,0.06077836
03239.ppm,8,True,0.059439484
05890.ppm,3,False,0.03678705
02127.ppm,0,False,0.033426803
12334.ppm,5,True,0.05108573
05648.ppm,5,True,0.06070068
06341.ppm,6,False,0.02988665
09072.ppm,7,True,0.06078681
00730.ppm,25,True,0.05646415
10523.ppm,5,False,0.038060427
06355.ppm,17,True,0.060786802
11629.ppm,7,True,0.060784437
09066.ppm,18,False,0.060055707
00724.ppm,38,True,0.055545937
08378.ppm,2,True,0.060786817
10537.ppm,21,True,0.045377366
04542.ppm,12,True,0.060785867
05884.ppm,11,True,0.060786817
02133.ppm,16,True,0.060781047
12320.ppm,36,True,0.06055263
12446.ppm,10,True,0.060780764
02655.ppm,30,True,0.05765012
04224.ppm,18,True,0.06078214
10251.ppm,34,False,0.058567114
00042.ppm,18,True,0.060589314
06433.ppm,2,True,0.04205043
09700.ppm,5,True,0.05621065
09933.ppm,3,True,0.040733643
02866.ppm,12,True,0.060786817
08393.ppm,3,True,0.05938786
00917.ppm,38,True,0.06070702
08387.ppm,4,False,0.034109578
09099.ppm,3,True,0.059691038
00903.ppm,4,True,0.0565273
02872.ppm,14,True,0.05929254
09927.ppm,26,True,0.060607463
12491.ppm,5,False,0.03653674
02682.ppm,31,False,0.03928823
07922.ppm,14,True,0.060785417
11198.ppm,18,True,0.060783144
10286.ppm,9,True,0.05627967
00095.ppm,4,False,0.03344723
11826.ppm,9,True,0.054824494
06382.ppm,10,True,0.060515113
04595.ppm,2,True,0.060260396
05853.ppm,2,True,0.060421105
04581.ppm,15,True,0.060407486
05847.ppm,1,False,0.039763056
11832.ppm,31,True,0.058103
07088.ppm,11,False,0.054538254
06396.ppm,10,True,0.060786784
07936.ppm,2,True,0.06065497
10292.ppm,41,True,0.048526708
00081.ppm,33,True,0.060685758
03588.ppm,25,True,0.06078676
12485.ppm,13,True,0.060786817
02696.ppm,11,True,0.060761668
06397.ppm,5,True,0.055607885
07089.ppm,19,True,0.060015358
11833.ppm,37,False,0.05998543
05846.ppm,18,True,0.056298826
04580.ppm,5,True,0.057484977
02697.ppm,38,True,0.060786817
12484.ppm,5,True,0.057750262
03589.ppm,2,False,0.04475328
00080.ppm,21,True,0.05599174
10293.ppm,33,True,0.060786817
07937.ppm,2,False,0.033926327
00094.ppm,12,True,0.060786724
10287.ppm,10,True,0.0591627
11199.ppm,9,True,0.040562693
07923.ppm,32,True,0.058842443
02683.ppm,13,True,0.060786817
12490.ppm,7,True,0.060786713
05852.ppm,35,True,0.03843743
04594.ppm,12,True,0.060786784
06383.ppm,8,True,0.05251523
11827.ppm,33,True,0.060786456
09098.ppm,2,True,0.050941985
00902.ppm,38,True,0.06078681
08386.ppm,2,True,0.060716514
09926.ppm,22,True,0.060785633
02873.ppm,38,True,0.060786746
02867.ppm,1,True,0.060766447
09932.ppm,12,True,0.060786676
00916.ppm,13,True,0.060786817
08392.ppm,4,True,0.060485665
12321.ppm,5,False,0.035683814
02132.ppm,3,True,0.05485428
05885.ppm,13,True,0.0607481
04543.ppm,3,True,0.047931835
08379.ppm,9,True,0.06078659
10536.ppm,0,True,0.060088642
00725.ppm,13,True,0.060786817
11628.ppm,35,True,0.05975824
09067.ppm,38,True,0.060786817
06354.ppm,5,True,0.058319736
09701.ppm,8,True,0.04673465
06432.ppm,26,True,0.059472963
00043.ppm,12,True,0.060765132
10250.ppm,41,True,0.060782187
04225.ppm,8,True,0.049015332
02654.ppm,13,True,0.06078674
12447.ppm,28,True,0.06078676
04231.ppm,13,True,0.060786817
02898.ppm,15,True,0.03454253
02640.ppm,12,True,0.060786802
12453.ppm,5,True,0.046501324
09715.ppm,16,True,0.05905087
06426.ppm,17,True,0.060786817
01349.ppm,2,True,0.060786802
00057.ppm,26,True,0.060747404
10244.ppm,7,True,0.058844406
07738.ppm,1,True,0.060772832
10522.ppm,16,True,0.060786776
00731.ppm,2,True,0.05791818
09073.ppm,28,False,0.03714951
06340.ppm,9,True,0.060786817
05649.ppm,7,True,0.060786817
12335.ppm,1,True,0.06015284
02126.ppm,10,True,0.06051044
05891.ppm,7,True,0.053994473
03238.ppm,30,False,0.052244756
04557.ppm,25,True,0.060786817
07076.ppm,13,True,0.060786817
08345.ppm,8,False,0.038469017
00719.ppm,5,True,0.04203117
01407.ppm,17,True,0.060782067
06368.ppm,14,True,0.06078576
11614.ppm,14,True,0.060786817
05661.ppm,7,True,0.060786627
03210.ppm,8,False,0.030977441
04219.ppm,11,False,0.02829005
03576.ppm,8,True,0.06078256
02668.ppm,10,True,0.060073696
05107.ppm,38,True,0.060786817
11172.ppm,34,True,0.060786817
01361.ppm,5,False,0.04096041
07710.ppm,25,True,0.06077212
08423.ppm,39,True,0.060786817
09729.ppm,9,True,0.05938039
11166.ppm,2,True,0.060786802
01375.ppm,18,True,0.058605902
07704.ppm,10,True,0.060642485
10278.ppm,4,True,0.06051529
08437.ppm,11,True,0.057880327
03562.ppm,4,False,0.054858472
05113.ppm,7,False,0.060067374
12309.ppm,6,False,0.041099053
05675.ppm,8,True,0.043127842
03204.ppm,13,True,0.060786597
07062.ppm,14,True,0.06075549
08351.ppm,38,True,0.060773402
01413.ppm,34,True,0.060786817
11600.ppm,8,True,0.048177212
08806.ppm,15,True,0.06077591
10091.ppm,25,True,0.060786817
00282.ppm,31,True,0.059011444
03953.ppm,38,True,0.06068165
02495.ppm,13,True,0.060786817
04782.ppm,11,True,0.06064691
01822.ppm,13,True,0.060786817
06195.ppm,8,False,0.03593418
01836.ppm,15,True,0.060778078
06181.ppm,12,True,0.060783222
05488.ppm,10,True,0.06060981
04796.ppm,25,True,0.059994776
03947.ppm,1,True,0.060655385
02481.ppm,11,True,0.04364064
01188.ppm,8,True,0.056550287
08812.ppm,15,True,0.060752846
10085.ppm,34,True,0.060786817
00296.ppm,33,True,0.060786817
06817.ppm,5,True,0.06004653
08184.ppm,19,True,0.060736194
10913.ppm,11,True,0.06078648
04966.ppm,39,True,0.060786817
04972.ppm,7,True,0.060008936
08190.ppm,5,True,0.060383618
10907.ppm,14,True,0.059891142
06803.ppm,1,True,0.04694168
03990.ppm,12,True,0.06078669
05339.ppm,9,True,0.049938012
02456.ppm,13,True,0.060602725
03748.ppm,12,True,0.060786817
04027.ppm,12,True,0.060786817
10052.ppm,13,True,0.060775056
00241.ppm,13,True,0.060786817
06630.ppm,18,True,0.060671825
09503.ppm,38,True,0.060786776
06156.ppm,18,True,0.060757224
09265.ppm,7,True,0.054685615
01639.ppm,9,True,0.05944997
00527.ppm,5,True,0.03888382
07248.ppm,33,True,0.060786817
10734.ppm,6,True,0.06078273
04741.ppm,4,True,0.04728206
02330.ppm,28,True,0.06034304
04999.ppm,35,True,0.046547398
12123.ppm,13,True,0.060786817
04755.ppm,5,False,0.05349347
02324.ppm,2,False,0.05860798
12137.ppm,5,True,0.05872816
06142.ppm,38,True,0.060786817
09271.ppm,1,True,0.050671738
00533.ppm,1,True,0.06078628
10720.ppm,2,True,0.060786817
08609.ppm,13,True,0.060786154
10046.ppm,11,True,0.060786817
00255.ppm,28,True,0.060782067
06624.ppm,2,True,0.06076133
11358.ppm,4,False,0.028541392
09517.ppm,2,False,0.03764783
03984.ppm,1,True,0.06065535
02442.ppm,11,True,0.0604111
04033.ppm,2,False,0.043563582
08621.ppm,5,True,0.060717963
07512.ppm,38,True,0.060786817
01163.ppm,17,True,0.060786817
11370.ppm,5,True,0.0318968
05305.ppm,10,True,0.060777318
03774.ppm,31,True,0.060283832
03012.ppm,31,False,0.030967101
05463.ppm,13,True,0.059147187
09259.ppm,35,True,0.060597066
11416.ppm,4,True,0.060771555
01605.ppm,8,True,0.05964935
10708.ppm,25,False,0.026687294
08147.ppm,34,True,0.060786817
07274.ppm,14,True,0.06078542
11402.ppm,4,True,0.060745284
01611.ppm,23,True,0.060786318
08153.ppm,26,True,0.060678203
07260.ppm,5,True,0.038575742
04769.ppm,12,True,0.060786817
03006.ppm,34,True,0.054262552
02318.ppm,3,True,0.060251664
05477.ppm,13,True,0.060726576
05311.ppm,14,True,0.057110146
03760.ppm,10,True,0.060738128
08635.ppm,17,True,0.043624736
07506.ppm,6,True,0.03842873
00269.ppm,18,True,0.060658187
01177.ppm,18,True,0.06020196
11364.ppm,15,True,0.060786746
06618.ppm,10,True,0.06078495
07499.ppm,4,True,0.059971247
06787.ppm,12,False,0.037206803
08972.ppm,31,False,0.047305822
03827.ppm,12,True,0.060785655
04190.ppm,11,True,0.060266793
03199.ppm,2,False,0.049299076
12094.ppm,2,True,0.039941162
02287.ppm,17,True,0.060786817
10683.ppm,31,True,0.06052382
01956.ppm,4,True,0.053602085
00490.ppm,2,False,0.036262676
11589.ppm,4,True,0.060781475
01942.ppm,1,True,0.03570112
10697.ppm,4,False,0.043914188
00484.ppm,2,True,0.060785804
12080.ppm,1,True,0.060786802
02293.ppm,10,True,0.060784604
03833.ppm,3,False,0.041429695
04184.ppm,41,True,0.060786676
06793.ppm,5,False,0.03244061
08966.ppm,19,True,0.060778994
06963.ppm,8,True,0.059777282
08796.ppm,13,True,0.059726793
09488.ppm,35,True,0.058625333
10867.ppm,9,True,0.06078681
04812.ppm,2,False,0.058058713
04806.ppm,9,True,0.06078473
10873.ppm,9,True,0.05946951
06977.ppm,35,True,0.06078673
08782.ppm,34,True,0.060786817
04153.ppm,33,True,0.060786817
02522.ppm,3,True,0.04398695
06744.ppm,26,True,0.060060784
11238.ppm,8,True,0.05136033
09477.ppm,8,True,0.042963985
00335.ppm,4,False,0.040110387
08769.ppm,32,True,0.05618669
10126.ppm,1,True,0.060786817
10640.ppm,26,True,0.05959867
01995.ppm,13,True,0.060786817
00453.ppm,33,False,0.04704999
10898.ppm,16,True,0.06021103
06022.ppm,25,True,0.06078364
09311.ppm,1,False,0.036588315
12057.ppm,41,True,0.060786784
02244.ppm,1,True,0.060783166
04635.ppm,31,False,0.05035178
12043.ppm,1,True,0.053306215
02250.ppm,5,False,0.033225533
04621.ppm,38,True,0.060786817
07328.ppm,4,True,0.048606385
01981.ppm,17,True,0.060729835
10654.ppm,16,True,0.060781695
00447.ppm,38,True,0.060786817
01759.ppm,21,True,0.06050295
06036.ppm,1,True,0.060230076
09305.ppm,11,True,0.06078666
06750.ppm,4,True,0.059395347
09463.ppm,11,True,0.051629838
06988.ppm,2,True,0.055001147
00321.ppm,4,True,0.055987123
10132.ppm,1,True,0.06023461
04147.ppm,21,True,0.060653724
03628.ppm,1,False,0.046621967
02536.ppm,9,True,0.060775854
05259.ppm,38,True,0.060786817
11204.ppm,1,False,0.03947903
06778.ppm,33,False,0.033064336
01017.ppm,4,True,0.060710564
00309.ppm,38,True,0.06035834
08755.ppm,9,True,0.060785197
07466.ppm,9,True,0.060781054
03600.ppm,6,True,0.06078576
05271.ppm,23,True,0.060786817
05517.ppm,17,True,0.060786817
02278.ppm,1,True,0.060770765
03166.ppm,16,True,0.060746968
04609.ppm,5,True,0.060784303
08033.ppm,9,True,0.06011497
07300.ppm,3,False,0.03478547
01771.ppm,2,False,0.03881221
11562.ppm,5,True,0.060776796
10668.ppm,14,True,0.06074226
08027.ppm,37,False,0.044351358
07314.ppm,2,False,0.05670123
01765.ppm,34,True,0.06076678
09339.ppm,20,False,0.032836553
11576.ppm,5,True,0.05805562
05503.ppm,18,False,0.048082914
03172.ppm,30,False,0.03199214
03614.ppm,37,False,0.042233482
05265.ppm,2,False,0.05327884
11210.ppm,4,False,0.041821208
01003.ppm,12,True,0.060786817
08999.ppm,37,False,0.060780723
08741.ppm,10,True,0.060781643
07472.ppm,13,True,0.060438078
00692.ppm,4,True,0.054723788
11947.ppm,23,False,0.042676836
10481.ppm,25,True,0.060786817
02085.ppm,31,True,0.060784873
12296.ppm,7,True,0.06078681
05932.ppm,8,False,0.04608133
04392.ppm,4,True,0.060363803
07843.ppm,10,True,0.060656495
06585.ppm,10,True,0.060781967
07857.ppm,12,True,0.060786705
06591.ppm,10,True,0.06019919
04386.ppm,1,True,0.06077779
05098.ppm,1,True,0.060786817
02091.ppm,11,False,0.02954683
12282.ppm,12,True,0.053664133
05926.ppm,5,True,0.05135535
11953.ppm,2,False,0.040078577
00686.ppm,14,True,0.06078311
10495.ppm,13,True,0.028422955
01598.ppm,2,True,0.05942834
00876.ppm,7,True,0.060692895
08594.ppm,13,True,0.06072906
09852.ppm,2,True,0.03487526
02907.ppm,12,False,0.054886963
02913.ppm,11,False,0.029381597
08580.ppm,13,True,0.060785513
09846.ppm,4,True,0.060620848
00862.ppm,9,True,0.05840889
04437.ppm,7,False,0.045509983
03358.ppm,22,True,0.060781512
02046.ppm,38,True,0.060786817
05729.ppm,5,True,0.05767235
12255.ppm,18,True,0.05481913
09113.ppm,38,True,0.06056218
00889.ppm,2,True,0.06075702
06220.ppm,20,False,0.04930038
00651.ppm,17,True,0.060786817
11984.ppm,6,True,0.060653143
10442.ppm,25,True,0.060728833
10324.ppm,35,False,0.02561283
07658.ppm,17,True,0.028481524
00137.ppm,36,False,0.058893293
01229.ppm,10,True,0.060786013
